Datetime	longitude	latitude	t2m	z	tp
2014-07-03 13:00:00	-77.75	-9.25	284.1046	37063.72	0.00030284282
2014-07-03 19:00:00	-77.75	-9.25	281.68585	37063.72	0.0
2014-07-04 01:00:00	-77.75	-9.25	278.41876	37063.72	2.2528693e-06
2014-07-04 07:00:00	-77.75	-9.25	278.68457	37063.72	1.931563e-06
2014-07-04 13:00:00	-77.75	-9.25	286.32126	37063.72	0.00031474978
2014-07-04 19:00:00	-77.75	-9.25	280.7126	37063.72	3.057439e-05
2014-07-05 01:00:00	-77.75	-9.25	277.8914	37063.72	1.0620803e-05
2014-07-05 07:00:00	-77.75	-9.25	278.56268	37063.72	1.2870878e-06
2014-07-05 13:00:00	-77.75	-9.25	285.525	37063.72	0.00030702632
2014-07-05 19:00:00	-77.75	-9.25	281.15356	37063.72	0.00025810767
2014-07-06 01:00:00	-77.75	-9.25	277.813	37063.72	4.8596412e-05
2014-07-06 07:00:00	-77.75	-9.25	277.96243	37063.72	5.7928264e-06
2014-07-06 13:00:00	-77.75	-9.25	284.35452	37063.72	0.0013748594
2014-07-06 19:00:00	-77.75	-9.25	281.20746	37063.72	0.00022656843
2014-07-07 01:00:00	-77.75	-9.25	279.792	37063.72	0.00018987991
2014-07-07 07:00:00	-77.75	-9.25	279.47592	37063.72	8.3997846e-05
2014-07-07 13:00:00	-77.75	-9.25	287.1469	37063.72	0.00024459139
2014-07-07 19:00:00	-77.75	-9.25	282.22116	37063.72	2.606865e-05
2014-07-08 01:00:00	-77.75	-9.25	277.7309	37063.72	3.222376e-07
2014-07-08 07:00:00	-77.75	-9.25	278.70355	37063.72	0.0
2014-07-08 13:00:00	-77.75	-9.25	286.29922	37063.72	7.91708e-05
2014-07-08 19:00:00	-77.75	-9.25	281.9235	37063.72	1.2870878e-06
2014-07-09 01:00:00	-77.75	-9.25	279.71173	37063.72	1.2551434e-05
2014-07-09 07:00:00	-77.75	-9.25	279.5396	37063.72	1.931563e-06
2014-07-09 13:00:00	-77.75	-9.25	286.9601	37063.72	0.00029189978
2014-07-09 19:00:00	-77.75	-9.25	281.10397	37063.72	0.00012390502
2014-07-10 01:00:00	-77.75	-9.25	279.23337	37063.72	1.5126541e-05
2014-07-10 07:00:00	-77.75	-9.25	278.27603	37063.72	0.0
2014-07-10 13:00:00	-77.75	-9.25	286.0989	37063.72	0.0003701048
2014-07-10 19:00:00	-77.75	-9.25	282.39755	37063.72	0.0
2014-07-11 01:00:00	-77.75	-9.25	276.0024	37063.72	0.0
2014-07-11 07:00:00	-77.75	-9.25	276.03	37063.72	0.0
2014-07-11 13:00:00	-77.75	-9.25	286.98215	37063.72	5.535502e-05
2014-07-11 19:00:00	-77.75	-9.25	281.8696	37063.72	0.00011585932
2014-07-12 01:00:00	-77.75	-9.25	277.01917	37063.72	0.0
2014-07-12 07:00:00	-77.75	-9.25	274.8007	37063.72	3.222376e-07
2014-07-12 13:00:00	-77.75	-9.25	287.63815	37063.72	2.6712194e-05
2014-07-12 19:00:00	-77.75	-9.25	282.1391	37063.72	4.827976e-06
2014-07-13 01:00:00	-77.75	-9.25	276.60022	37063.72	0.0
2014-07-13 07:00:00	-77.75	-9.25	275.46954	37063.72	0.0
2014-07-13 13:00:00	-77.75	-9.25	284.72693	37063.72	3.379211e-05
2014-07-13 19:00:00	-77.75	-9.25	281.4641	37063.72	0.0
2014-07-14 01:00:00	-77.75	-9.25	275.3948	37063.72	0.0
2014-07-14 07:00:00	-77.75	-9.25	275.61533	37063.72	0.0
2014-07-14 13:00:00	-77.75	-9.25	286.41193	37063.72	0.0
2014-07-14 19:00:00	-77.75	-9.25	281.77954	37063.72	0.0
2014-07-15 01:00:00	-77.75	-9.25	275.6435	37063.72	0.0
2014-07-15 07:00:00	-77.75	-9.25	277.59372	37063.72	0.0
2014-07-15 13:00:00	-77.75	-9.25	286.70346	37063.72	0.000111031346
2014-07-15 19:00:00	-77.75	-9.25	281.00778	37063.72	0.00010781363
2014-07-16 01:00:00	-77.75	-9.25	277.3536	37063.72	0.0
2014-07-16 07:00:00	-77.75	-9.25	276.0355	37063.72	0.0
2014-07-16 13:00:00	-77.75	-9.25	287.07095	37063.72	0.000414839
2014-07-16 19:00:00	-77.75	-9.25	281.58905	37063.72	0.0
2014-07-17 01:00:00	-77.75	-9.25	276.23886	37063.72	0.0
2014-07-17 07:00:00	-77.75	-9.25	275.77457	37063.72	0.0
2014-07-17 13:00:00	-77.75	-9.25	286.10687	37063.72	0.00015254784
2014-07-17 19:00:00	-77.75	-9.25	281.90204	37063.72	4.827976e-06
2014-07-18 01:00:00	-77.75	-9.25	278.77585	37063.72	4.183501e-06
2014-07-18 07:00:00	-77.75	-9.25	276.90097	37063.72	3.222376e-07
2014-07-18 13:00:00	-77.75	-9.25	285.07605	37063.72	0.00012486987
2014-07-18 19:00:00	-77.75	-9.25	280.2385	37063.72	9.977259e-06
2014-07-19 01:00:00	-77.75	-9.25	278.65823	37063.72	9.657815e-07
2014-07-19 07:00:00	-77.75	-9.25	277.27948	37063.72	1.2870878e-06
2014-07-19 13:00:00	-77.75	-9.25	283.93924	37063.72	0.00013838708
2014-07-19 19:00:00	-77.75	-9.25	280.36038	37063.72	9.655021e-06
2014-07-20 01:00:00	-77.75	-9.25	278.19946	37063.72	2.606865e-05
2014-07-20 07:00:00	-77.75	-9.25	277.3628	37063.72	0.0001145713
2014-07-20 13:00:00	-77.75	-9.25	283.75366	37063.72	0.00023879856
2014-07-20 19:00:00	-77.75	-9.25	278.62637	37063.72	0.00014868565
2014-07-21 01:00:00	-77.75	-9.25	276.8385	37063.72	0.00021176413
2014-07-21 07:00:00	-77.75	-9.25	277.25192	37063.72	6.115064e-06
2014-07-21 13:00:00	-77.75	-9.25	284.26263	37063.72	0.00033663493
2014-07-21 19:00:00	-77.75	-9.25	280.1062	37063.72	9.622704e-05
2014-07-22 01:00:00	-77.75	-9.25	276.3938	37063.72	0.0
2014-07-22 07:00:00	-77.75	-9.25	277.52817	37063.72	1.931563e-06
2014-07-22 13:00:00	-77.75	-9.25	284.4133	37063.72	0.00037750695
2014-07-22 19:00:00	-77.75	-9.25	280.80322	37063.72	0.0
2014-07-23 01:00:00	-77.75	-9.25	276.75275	37063.72	0.0
2014-07-23 07:00:00	-77.75	-9.25	275.63675	37063.72	0.0
2014-07-23 13:00:00	-77.75	-9.25	286.16937	37063.72	1.7057173e-05
2014-07-23 19:00:00	-77.75	-9.25	281.53638	37063.72	0.0
2014-07-24 01:00:00	-77.75	-9.25	276.2272	37063.72	5.857367e-05
2014-07-24 07:00:00	-77.75	-9.25	277.60962	37063.72	4.183501e-06
2014-07-24 13:00:00	-77.75	-9.25	285.7988	37063.72	6.307848e-05
2014-07-24 19:00:00	-77.75	-9.25	281.89102	37063.72	3.894139e-05
2014-07-25 01:00:00	-77.75	-9.25	276.93344	37063.72	3.2186508e-06
2014-07-25 07:00:00	-77.75	-9.25	278.52225	37063.72	9.657815e-07
2014-07-25 13:00:00	-77.75	-9.25	285.9072	37063.72	4.827976e-06
2014-07-25 19:00:00	-77.75	-9.25	280.55884	37063.72	0.00025746413
2014-07-26 01:00:00	-77.75	-9.25	277.5098	37063.72	0.00023847632
2014-07-26 07:00:00	-77.75	-9.25	279.6995	37063.72	0.00019985717
2014-07-26 13:00:00	-77.75	-9.25	284.6191	37063.72	0.0005744677
2014-07-26 19:00:00	-77.75	-9.25	280.47675	37063.72	2.4780631e-05
2014-07-27 01:00:00	-77.75	-9.25	277.16495	37063.72	6.758608e-06
2014-07-27 07:00:00	-77.75	-9.25	278.284	37063.72	3.894139e-05
2014-07-27 13:00:00	-77.75	-9.25	284.1089	37063.72	0.00026164856
2014-07-27 19:00:00	-77.75	-9.25	280.587	37063.72	0.00010974426
2014-07-28 01:00:00	-77.75	-9.25	277.38422	37063.72	0.0006462354
2014-07-28 07:00:00	-77.75	-9.25	278.67783	37063.72	0.00026422273
2014-07-28 13:00:00	-77.75	-9.25	284.41638	37063.72	0.00045957416
2014-07-28 19:00:00	-77.75	-9.25	278.65332	37063.72	0.00077046175
2014-07-29 01:00:00	-77.75	-9.25	277.08838	37063.72	0.0
2014-07-29 07:00:00	-77.75	-9.25	276.071	37063.72	3.222376e-07
2014-07-29 13:00:00	-77.75	-9.25	284.94437	37063.72	4.2803586e-05
2014-07-29 19:00:00	-77.75	-9.25	281.62274	37063.72	9.657815e-07
2014-07-30 01:00:00	-77.75	-9.25	276.61493	37063.72	0.0
2014-07-30 07:00:00	-77.75	-9.25	277.52512	37063.72	1.2870878e-06
2014-07-30 13:00:00	-77.75	-9.25	285.5881	37063.72	4.0550716e-05
2014-07-30 19:00:00	-77.75	-9.25	280.57047	37063.72	5.2458607e-05
2014-07-31 01:00:00	-77.75	-9.25	277.14474	37063.72	0.00017121341
2014-07-31 07:00:00	-77.75	-9.25	276.06918	37063.72	9.657815e-07
2014-07-31 13:00:00	-77.75	-9.25	285.31247	37063.72	0.0007109232
2014-07-31 19:00:00	-77.75	-9.25	281.77527	37063.72	0.0
2014-08-01 01:00:00	-77.75	-9.25	275.96628	37063.72	0.0
2014-08-01 07:00:00	-77.75	-9.25	276.17822	37063.72	0.0
2014-08-01 13:00:00	-77.75	-9.25	286.37454	37063.72	0.00012293924
2014-08-01 19:00:00	-77.75	-9.25	282.64746	37063.72	0.0
2014-08-02 01:00:00	-77.75	-9.25	277.81787	37063.72	0.0
2014-08-02 07:00:00	-77.75	-9.25	276.54938	37063.72	0.0
2014-08-02 13:00:00	-77.75	-9.25	286.82904	37063.72	6.855e-05
2014-08-02 19:00:00	-77.75	-9.25	281.5119	37063.72	0.0
2014-08-03 01:00:00	-77.75	-9.25	277.0498	37063.72	0.0
2014-08-03 07:00:00	-77.75	-9.25	275.81256	37063.72	0.0
2014-08-03 13:00:00	-77.75	-9.25	285.68488	37063.72	1.8022954e-05
2014-08-03 19:00:00	-77.75	-9.25	281.89285	37063.72	0.0
2014-08-04 01:00:00	-77.75	-9.25	277.3046	37063.72	3.222376e-07
2014-08-04 07:00:00	-77.75	-9.25	276.7668	37063.72	0.0
2014-08-04 13:00:00	-77.75	-9.25	287.06055	37063.72	2.4780631e-05
2014-08-04 19:00:00	-77.75	-9.25	281.7287	37063.72	2.4780631e-05
2014-08-05 01:00:00	-77.75	-9.25	278.00162	37063.72	0.0
2014-08-05 07:00:00	-77.75	-9.25	276.78827	37063.72	9.657815e-07
2014-08-05 13:00:00	-77.75	-9.25	284.29388	37063.72	9.622704e-05
2014-08-05 19:00:00	-77.75	-9.25	278.97427	37063.72	6.2434934e-05
2014-08-06 01:00:00	-77.75	-9.25	275.66678	37063.72	8.68924e-06
2014-08-06 07:00:00	-77.75	-9.25	277.12637	37063.72	0.0
2014-08-06 13:00:00	-77.75	-9.25	284.53397	37063.72	0.00030477345
2014-08-06 19:00:00	-77.75	-9.25	279.3032	37063.72	0.00031571556
2014-08-07 01:00:00	-77.75	-9.25	276.43793	37063.72	0.0001293756
2014-08-07 07:00:00	-77.75	-9.25	277.64944	37063.72	0.00017443206
2014-08-07 13:00:00	-77.75	-9.25	283.19995	37063.72	0.00091850385
2014-08-07 19:00:00	-77.75	-9.25	279.86057	37063.72	0.00034274906
2014-08-08 01:00:00	-77.75	-9.25	278.30603	37063.72	7.788278e-05
2014-08-08 07:00:00	-77.75	-9.25	278.02734	37063.72	6.115064e-06
2014-08-08 13:00:00	-77.75	-9.25	283.97046	37063.72	0.00020661484
2014-08-08 19:00:00	-77.75	-9.25	279.51514	37063.72	6.951578e-05
2014-08-09 01:00:00	-77.75	-9.25	276.9463	37063.72	0.00037847273
2014-08-09 07:00:00	-77.75	-9.25	278.11496	37063.72	8.238852e-05
2014-08-09 13:00:00	-77.75	-9.25	284.18854	37063.72	0.0007318426
2014-08-09 19:00:00	-77.75	-9.25	279.90283	37063.72	0.00011296291
2014-08-10 01:00:00	-77.75	-9.25	277.20966	37063.72	0.00015641004
2014-08-10 07:00:00	-77.75	-9.25	277.47977	37063.72	2.285e-05
2014-08-10 13:00:00	-77.75	-9.25	282.27078	37063.72	0.00082581677
2014-08-10 19:00:00	-77.75	-9.25	278.90692	37063.72	0.00025746413
2014-08-11 01:00:00	-77.75	-9.25	277.82034	37063.72	0.00016702991
2014-08-11 07:00:00	-77.75	-9.25	278.46222	37063.72	1.2551434e-05
2014-08-11 13:00:00	-77.75	-9.25	284.153	37063.72	0.00024040695
2014-08-11 19:00:00	-77.75	-9.25	280.58148	37063.72	7.724389e-06
2014-08-12 01:00:00	-77.75	-9.25	277.4112	37063.72	1.7057173e-05
2014-08-12 07:00:00	-77.75	-9.25	277.15698	37063.72	3.8621947e-06
2014-08-12 13:00:00	-77.75	-9.25	284.59277	37063.72	0.00015158206
2014-08-12 19:00:00	-77.75	-9.25	280.9043	37063.72	4.183501e-06
2014-08-13 01:00:00	-77.75	-9.25	276.43423	37063.72	6.951578e-05
2014-08-13 07:00:00	-77.75	-9.25	276.70804	37063.72	0.0
2014-08-13 13:00:00	-77.75	-9.25	282.6291	37063.72	0.0007833354
2014-08-13 19:00:00	-77.75	-9.25	278.8469	37063.72	2.6712194e-05
2014-08-14 01:00:00	-77.75	-9.25	276.8587	37063.72	1.931563e-06
2014-08-14 07:00:00	-77.75	-9.25	277.21213	37063.72	3.222376e-07
2014-08-14 13:00:00	-77.75	-9.25	284.7006	37063.72	0.00027194712
2014-08-14 19:00:00	-77.75	-9.25	281.41327	37063.72	3.6367215e-05
2014-08-15 01:00:00	-77.75	-9.25	277.0014	37063.72	1.0620803e-05
2014-08-15 07:00:00	-77.75	-9.25	276.8581	37063.72	0.0
2014-08-15 13:00:00	-77.75	-9.25	283.9662	37063.72	0.0006095469
2014-08-15 19:00:00	-77.75	-9.25	280.0682	37063.72	0.0
2014-08-16 01:00:00	-77.75	-9.25	276.31665	37063.72	0.0
2014-08-16 07:00:00	-77.75	-9.25	276.1525	37063.72	0.0
2014-08-16 13:00:00	-77.75	-9.25	285.99603	37063.72	7.723924e-05
2014-08-16 19:00:00	-77.75	-9.25	281.9878	37063.72	0.0
2014-08-17 01:00:00	-77.75	-9.25	276.27805	37063.72	0.0
2014-08-17 07:00:00	-77.75	-9.25	276.95303	37063.72	0.0
2014-08-17 13:00:00	-77.75	-9.25	286.30594	37063.72	0.00014836434
2014-08-17 19:00:00	-77.75	-9.25	281.86652	37063.72	3.222376e-07
2014-08-18 01:00:00	-77.75	-9.25	276.59225	37063.72	0.0
2014-08-18 07:00:00	-77.75	-9.25	275.9957	37063.72	0.0
2014-08-18 13:00:00	-77.75	-9.25	286.76654	37063.72	4.441291e-05
2014-08-18 19:00:00	-77.75	-9.25	281.84692	37063.72	0.0002436256
2014-08-19 01:00:00	-77.75	-9.25	276.9916	37063.72	1.5126541e-05
2014-08-19 07:00:00	-77.75	-9.25	276.8036	37063.72	9.657815e-07
2014-08-19 13:00:00	-77.75	-9.25	286.10626	37063.72	0.00012293924
2014-08-19 19:00:00	-77.75	-9.25	281.56396	37063.72	3.222376e-07
2014-08-20 01:00:00	-77.75	-9.25	277.26294	37063.72	0.0
2014-08-20 07:00:00	-77.75	-9.25	276.22415	37063.72	3.222376e-07
2014-08-20 13:00:00	-77.75	-9.25	285.7645	37063.72	0.00012165215
2014-08-20 19:00:00	-77.75	-9.25	281.24362	37063.72	1.3194978e-05
2014-08-21 01:00:00	-77.75	-9.25	276.38892	37063.72	0.0
2014-08-21 07:00:00	-77.75	-9.25	275.91116	37063.72	0.0
2014-08-21 13:00:00	-77.75	-9.25	285.91702	37063.72	6.115064e-06
2014-08-21 19:00:00	-77.75	-9.25	280.35242	37063.72	6.501004e-05
2014-08-22 01:00:00	-77.75	-9.25	275.9038	37063.72	2.70335e-05
2014-08-22 07:00:00	-77.75	-9.25	277.29175	37063.72	2.381578e-05
2014-08-22 13:00:00	-77.75	-9.25	285.83066	37063.72	3.7332065e-05
2014-08-22 19:00:00	-77.75	-9.25	281.33426	37063.72	0.0
2014-08-23 01:00:00	-77.75	-9.25	276.9561	37063.72	0.0
2014-08-23 07:00:00	-77.75	-9.25	277.55756	37063.72	0.0
2014-08-23 13:00:00	-77.75	-9.25	287.31964	37063.72	7.144641e-05
2014-08-23 19:00:00	-77.75	-9.25	281.4341	37063.72	0.00036431197
2014-08-24 01:00:00	-77.75	-9.25	277.8822	37063.72	1.5770085e-05
2014-08-24 07:00:00	-77.75	-9.25	279.038	37063.72	0.00017797202
2014-08-24 13:00:00	-77.75	-9.25	283.87982	37063.72	0.0005020555
2014-08-24 19:00:00	-77.75	-9.25	279.91876	37063.72	0.0002555335
2014-08-25 01:00:00	-77.75	-9.25	277.63107	37063.72	0.00024426915
2014-08-25 07:00:00	-77.75	-9.25	279.13232	37063.72	0.00020404067
2014-08-25 13:00:00	-77.75	-9.25	284.67117	37063.72	0.0004573213
2014-08-25 19:00:00	-77.75	-9.25	279.9108	37063.72	0.000520722
2014-08-26 01:00:00	-77.75	-9.25	276.49365	37063.72	0.0010414431
2014-08-26 07:00:00	-77.75	-9.25	278.29135	37063.72	0.00028192345
2014-08-26 13:00:00	-77.75	-9.25	283.6483	37063.72	0.00027902704
2014-08-26 19:00:00	-77.75	-9.25	279.07965	37063.72	0.00026550982
2014-08-27 01:00:00	-77.75	-9.25	276.66943	37063.72	0.00025746413
2014-08-27 07:00:00	-77.75	-9.25	278.823	37063.72	3.8621947e-06
2014-08-27 13:00:00	-77.75	-9.25	282.8257	37063.72	0.00011167489
2014-08-27 19:00:00	-77.75	-9.25	279.5733	37063.72	0.00010781363
2014-08-28 01:00:00	-77.75	-9.25	276.97263	37063.72	9.783637e-05
2014-08-28 07:00:00	-77.75	-9.25	278.1958	37063.72	4.8596412e-05
2014-08-28 13:00:00	-77.75	-9.25	285.37372	37063.72	0.0006098682
2014-08-28 19:00:00	-77.75	-9.25	279.4208	37063.72	0.00014450215
2014-08-29 01:00:00	-77.75	-9.25	277.59308	37063.72	0.00070191175
2014-08-29 07:00:00	-77.75	-9.25	279.1507	37063.72	1.0942109e-05
2014-08-29 13:00:00	-77.75	-9.25	284.60013	37063.72	0.00034532417
2014-08-29 19:00:00	-77.75	-9.25	278.1854	37063.72	0.00036366843
2014-08-30 01:00:00	-77.75	-9.25	277.10553	37063.72	6.307848e-05
2014-08-30 07:00:00	-77.75	-9.25	277.0596	37063.72	1.2870878e-06
2014-08-30 13:00:00	-77.75	-9.25	283.07928	37063.72	0.00015319139
2014-08-30 19:00:00	-77.75	-9.25	278.10086	37063.72	0.0007295897
2014-08-31 01:00:00	-77.75	-9.25	276.09796	37063.72	2.7999282e-05
2014-08-31 07:00:00	-77.75	-9.25	276.7025	37063.72	1.8666498e-05
2014-08-31 13:00:00	-77.75	-9.25	283.3402	37063.72	8.979067e-05
2014-08-31 19:00:00	-77.75	-9.25	280.78424	37063.72	3.2186508e-06
2014-09-01 01:00:00	-77.75	-9.25	276.0649	37063.72	0.0
2014-09-01 07:00:00	-77.75	-9.25	276.75824	37063.72	0.0
2014-09-01 13:00:00	-77.75	-9.25	285.57767	37063.72	0.00013259426
2014-09-01 19:00:00	-77.75	-9.25	282.24933	37063.72	0.0
2014-09-02 01:00:00	-77.75	-9.25	277.421	37063.72	0.0
2014-09-02 07:00:00	-77.75	-9.25	279.0478	37063.72	1.2870878e-06
2014-09-02 13:00:00	-77.75	-9.25	285.49927	37063.72	0.00010395143
2014-09-02 19:00:00	-77.75	-9.25	279.56107	37063.72	0.00022978708
2014-09-03 01:00:00	-77.75	-9.25	276.87155	37063.72	2.3493543e-05
2014-09-03 07:00:00	-77.75	-9.25	277.28317	37063.72	7.691793e-05
2014-09-03 13:00:00	-77.75	-9.25	286.27225	37063.72	0.00032858923
2014-09-03 19:00:00	-77.75	-9.25	279.05453	37063.72	0.00029383134
2014-09-04 01:00:00	-77.75	-9.25	276.27252	37063.72	0.00048145838
2014-09-04 07:00:00	-77.75	-9.25	278.2938	37063.72	0.00021112058
2014-09-04 13:00:00	-77.75	-9.25	284.48804	37063.72	0.00048886053
2014-09-04 19:00:00	-77.75	-9.25	278.70233	37063.72	0.000121008605
2014-09-05 01:00:00	-77.75	-9.25	277.26907	37063.72	3.2186508e-06
2014-09-05 07:00:00	-77.75	-9.25	277.24826	37063.72	1.0620803e-05
2014-09-05 13:00:00	-77.75	-9.25	284.0054	37063.72	0.00042063277
2014-09-05 19:00:00	-77.75	-9.25	279.84955	37063.72	0.0003633462
2014-09-06 01:00:00	-77.75	-9.25	277.2397	37063.72	0.00016059354
2014-09-06 07:00:00	-77.75	-9.25	278.59207	37063.72	0.00031410623
2014-09-06 13:00:00	-77.75	-9.25	282.98068	37063.72	0.0013841921
2014-09-06 19:00:00	-77.75	-9.25	279.2297	37063.72	7.6273456e-05
2014-09-07 01:00:00	-77.75	-9.25	277.31256	37063.72	3.222376e-07
2014-09-07 07:00:00	-77.75	-9.25	275.77826	37063.72	0.0
2014-09-07 13:00:00	-77.75	-9.25	285.55685	37063.72	0.00011714641
2014-09-07 19:00:00	-77.75	-9.25	282.34366	37063.72	0.0
2014-09-08 01:00:00	-77.75	-9.25	275.14	37063.72	0.0
2014-09-08 07:00:00	-77.75	-9.25	277.12698	37063.72	0.0
2014-09-08 13:00:00	-77.75	-9.25	287.7	37063.72	7.8526326e-05
2014-09-08 19:00:00	-77.75	-9.25	282.5991	37063.72	3.222376e-07
2014-09-09 01:00:00	-77.75	-9.25	277.0688	37063.72	0.0
2014-09-09 07:00:00	-77.75	-9.25	277.48773	37063.72	0.0
2014-09-09 13:00:00	-77.75	-9.25	285.17282	37063.72	0.00013484713
2014-09-09 19:00:00	-77.75	-9.25	282.87286	37063.72	3.222376e-07
2014-09-10 01:00:00	-77.75	-9.25	278.67844	37063.72	0.0
2014-09-10 07:00:00	-77.75	-9.25	277.24887	37063.72	0.0
2014-09-10 13:00:00	-77.75	-9.25	286.08972	37063.72	0.00038973708
2014-09-10 19:00:00	-77.75	-9.25	281.31955	37063.72	3.2827258e-05
2014-09-11 01:00:00	-77.75	-9.25	277.74683	37063.72	0.000106847845
2014-09-11 07:00:00	-77.75	-9.25	278.35687	37063.72	1.2870878e-06
2014-09-11 13:00:00	-77.75	-9.25	285.53665	37063.72	0.00096323807
2014-09-11 19:00:00	-77.75	-9.25	280.89142	37063.72	0.0004199883
2014-09-12 01:00:00	-77.75	-9.25	276.49548	37063.72	3.6367215e-05
2014-09-12 07:00:00	-77.75	-9.25	279.25174	37063.72	5.0205737e-05
2014-09-12 13:00:00	-77.75	-9.25	285.49133	37063.72	0.0005210433
2014-09-12 19:00:00	-77.75	-9.25	279.61435	37063.72	0.00025328062
2014-09-13 01:00:00	-77.75	-9.25	278.02673	37063.72	0.00014771987
2014-09-13 07:00:00	-77.75	-9.25	279.47043	37063.72	0.00011264067
2014-09-13 13:00:00	-77.75	-9.25	283.71567	37063.72	0.0009204345
2014-09-13 19:00:00	-77.75	-9.25	278.64478	37063.72	0.00022753421
2014-09-14 01:00:00	-77.75	-9.25	277.91403	37063.72	0.00052554905
2014-09-14 07:00:00	-77.75	-9.25	277.5686	37063.72	4.9562193e-05
2014-09-14 13:00:00	-77.75	-9.25	282.9133	37063.72	0.0006848555
2014-09-14 19:00:00	-77.75	-9.25	279.822	37063.72	9.655021e-06
2014-09-15 01:00:00	-77.75	-9.25	277.25314	37063.72	0.00033180695
2014-09-15 07:00:00	-77.75	-9.25	277.83258	37063.72	5.4711476e-05
2014-09-15 13:00:00	-77.75	-9.25	283.94107	37063.72	0.0004981933
2014-09-15 19:00:00	-77.75	-9.25	278.8236	37063.72	0.00027645193
2014-09-16 01:00:00	-77.75	-9.25	278.21173	37063.72	0.00056449044
2014-09-16 07:00:00	-77.75	-9.25	278.61353	37063.72	0.0001641335
2014-09-16 13:00:00	-77.75	-9.25	285.33575	37063.72	0.0007051304
2014-09-16 19:00:00	-77.75	-9.25	279.0233	37063.72	0.0004534591
2014-09-17 01:00:00	-77.75	-9.25	276.68414	37063.72	3.2186508e-06
2014-09-17 07:00:00	-77.75	-9.25	279.41467	37063.72	6.758608e-06
2014-09-17 13:00:00	-77.75	-9.25	285.02704	37063.72	0.0009960653
2014-09-17 19:00:00	-77.75	-9.25	279.2058	37063.72	0.00010523852
2014-09-18 01:00:00	-77.75	-9.25	277.1674	37063.72	1.0620803e-05
2014-09-18 07:00:00	-77.75	-9.25	279.1164	37063.72	0.00010395143
2014-09-18 13:00:00	-77.75	-9.25	284.20383	37063.72	0.0015972443
2014-09-18 19:00:00	-77.75	-9.25	279.1023	37063.72	0.00010491721
2014-09-19 01:00:00	-77.75	-9.25	277.46753	37063.72	3.222376e-07
2014-09-19 07:00:00	-77.75	-9.25	278.6454	37063.72	2.2528693e-06
2014-09-19 13:00:00	-77.75	-9.25	284.19833	37063.72	0.00033985265
2014-09-19 19:00:00	-77.75	-9.25	279.88815	37063.72	0.0
2014-09-20 01:00:00	-77.75	-9.25	276.3742	37063.72	0.0
2014-09-20 07:00:00	-77.75	-9.25	277.07553	37063.72	3.222376e-07
2014-09-20 13:00:00	-77.75	-9.25	286.0346	37063.72	8.3997846e-05
2014-09-20 19:00:00	-77.75	-9.25	278.66925	37063.72	3.2827258e-05
2014-09-21 01:00:00	-77.75	-9.25	276.88504	37063.72	2.7999282e-05
2014-09-21 07:00:00	-77.75	-9.25	278.9259	37063.72	5.438924e-05
2014-09-21 13:00:00	-77.75	-9.25	285.48825	37063.72	0.0009870538
2014-09-21 19:00:00	-77.75	-9.25	279.0484	37063.72	0.00012165215
2014-09-22 01:00:00	-77.75	-9.25	278.4206	37063.72	0.00026615337
2014-09-22 07:00:00	-77.75	-9.25	280.1019	37063.72	0.00015447848
2014-09-22 13:00:00	-77.75	-9.25	284.0789	37063.72	0.0002960842
2014-09-22 19:00:00	-77.75	-9.25	278.89465	37063.72	0.00018119067
2014-09-23 01:00:00	-77.75	-9.25	277.52756	37063.72	5.2458607e-05
2014-09-23 07:00:00	-77.75	-9.25	279.81586	37063.72	8.045696e-06
2014-09-23 13:00:00	-77.75	-9.25	284.60135	37063.72	0.00011199713
2014-09-23 19:00:00	-77.75	-9.25	279.60638	37063.72	0.00017250143
2014-09-24 01:00:00	-77.75	-9.25	278.69684	37063.72	0.00011167489
2014-09-24 07:00:00	-77.75	-9.25	279.803	37063.72	0.00047148112
2014-09-24 13:00:00	-77.75	-9.25	284.1383	37063.72	0.0004943311
2014-09-24 19:00:00	-77.75	-9.25	279.24503	37063.72	0.0008396553
2014-09-25 01:00:00	-77.75	-9.25	278.608	37063.72	0.0003096005
2014-09-25 07:00:00	-77.75	-9.25	278.66006	37063.72	0.00024941843
2014-09-25 13:00:00	-77.75	-9.25	284.42004	37063.72	0.00031796843
2014-09-25 19:00:00	-77.75	-9.25	280.69052	37063.72	9.7192824e-05
2014-09-26 01:00:00	-77.75	-9.25	279.10965	37063.72	0.00015029497
2014-09-26 07:00:00	-77.75	-9.25	280.557	37063.72	4.6343543e-05
2014-09-26 13:00:00	-77.75	-9.25	285.5201	37063.72	0.0010169838
2014-09-26 19:00:00	-77.75	-9.25	280.58945	37063.72	6.1470084e-05
2014-09-27 01:00:00	-77.75	-9.25	278.62454	37063.72	1.5770085e-05
2014-09-27 07:00:00	-77.75	-9.25	280.35977	37063.72	2.2528693e-06
2014-09-27 13:00:00	-77.75	-9.25	286.13077	37063.72	0.00018408708
2014-09-27 19:00:00	-77.75	-9.25	281.01514	37063.72	6.43665e-05
2014-09-28 01:00:00	-77.75	-9.25	279.11945	37063.72	0.00025649928
2014-09-28 07:00:00	-77.75	-9.25	279.06372	37063.72	0.0003404962
2014-09-28 13:00:00	-77.75	-9.25	283.2471	37063.72	0.0006620055
2014-09-28 19:00:00	-77.75	-9.25	281.23135	37063.72	0.00031410623
